# Generated by tmod.input prcp_voronoi=prcp_stations_voronoi_watershed evap_voronoi=evap_stations_voronoi_watershed start_date=2010-01-01 end_date=2020-12-31 output=input.txt
# dt [h]: Time step
24

################################################################################
# R [m/dt]:  Rainfall
# Ep [m/dt]: Potential evapotranspiration

# R Ep
0.015890 0.006100
0.019017 0.006400
0.006039 0.004800
0.000247 0.006400
0.004693 0.005600
0.009190 0.005600
0.009572 0.007600
0.000184 0.006100
0.008082 0.006100
0.000575 0.004300
0.000075 0.007100
0.000000 0.006900
0.000000 0.006400
0.000000 0.006600
0.004790 0.006100
0.003922 0.005100
0.010163 0.007100
0.001436 0.005800
0.005179 0.004100
0.000147 0.007100
0.000000 0.006100
0.000000 0.007600
0.000000 0.005600
0.000000 0.006100
0.000000 0.007100
0.000000 0.006600
0.000133 0.006600
0.000000 0.007600
0.000000 0.006100
0.000000 0.007400
0.000000 0.006400
0.000142 0.007100
0.000017 0.003600
0.000000 0.003800
0.000525 0.005800
0.000238 0.006600
0.000141 0.006600
0.002260 0.006100
0.028811 0.005800
0.005562 0.007100
0.000225 0.003800
0.008748 0.005800
0.000115 0.006900
0.001834 0.004800
0.006395 0.002300
0.000000 0.005600
0.000561 0.004600
0.000038 0.006100
0.000000 0.005100
0.000000 0.005100
0.000000 0.005100
0.000000 0.003800
0.003234 0.000500
0.011586 0.003000
0.009356 0.003000
0.008281 0.005100
0.000097 0.004600
0.000000 0.002000
0.000000 0.004600
0.000000 0.003600
0.000000 0.005100
0.000003 0.005300
0.000000 0.005600
0.000243 0.004600
0.000149 0.004800
0.000382 0.004300
0.006740 0.003600
0.008792 0.002000
0.048616 0.002500
0.000442 0.005300
0.000000 0.003800
0.000131 0.003300
0.000099 0.002300
0.000000 0.002300
0.009545 0.001800
0.000323 0.003000
0.000000 0.003800
0.000194 0.002500
0.000144 0.003800
0.000003 0.003000
0.000000 0.002000
0.000000 0.002500
0.000000 0.002500
0.027411 0.000800
0.026811 0.004100
0.000087 0.003000
0.000000 0.003000
0.000000 0.004300
0.000000 0.002500
0.000075 0.001800
0.014357 0.002000
0.001907 0.002000
0.000034 0.001800
0.003703 0.001800
0.018569 0.001800
0.007979 0.001500
0.001495 0.002500
0.013343 0.001000
0.016789 0.000300
0.000000 0.002300
0.003250 0.002300
0.062498 0.000500
0.001324 0.000000
0.029957 0.000300
0.002884 0.001000
0.000000 0.001500
0.000000 0.001300
0.000000 0.001000
0.000000 0.002000
0.000000 0.002500
0.000000 0.002300
0.000000 0.001500
0.023579 0.001300
0.000170 0.000800
0.005495 0.000500
0.000034 0.002000
0.000000 0.003800
0.000000 0.001300
0.005048 0.000300
0.003909 0.000000
0.058998 0.000000
0.000484 0.001300
0.000000 0.002500
0.000324 0.002300
0.000000 0.002300
0.000000 0.000800
0.001857 0.000800
0.057535 0.000000
0.010174 0.000000
0.007134 0.000000
0.000000 0.001000
0.000000 0.000800
0.004747 0.000300
0.024435 0.000300
0.003356 0.000800
0.000003 0.001500
0.000000 0.002300
0.000000 0.001300
0.000926 0.000800
0.038012 0.000000
0.004906 0.000800
0.000000 0.001800
0.002904 0.000000
0.000000 0.001300
0.000000 0.001000
0.000000 0.001500
0.089342 0.002500
0.029178 0.000300
0.007531 0.001000
0.005435 0.000300
0.019215 0.000000
0.000105 0.000000
0.020548 0.000300
0.016533 0.000300
0.017035 0.001500
0.000000 0.001500
0.000075 0.001800
0.000028 0.003300
0.000003 0.002500
0.000000 0.003300
0.000000 0.002300
0.000000 0.001000
0.029672 0.000500
0.000156 0.000500
0.000000 0.000000
0.000000 0.000800
0.000199 0.001800
0.006371 0.000500
0.000000 0.000500
0.046416 0.001800
0.000075 0.003000
0.000000 0.001500
0.000000 0.001800
0.039668 0.000000
0.000000 0.003600
0.000000 0.002500
0.000000 0.001800
0.000000 0.001000
0.000407 0.001800
0.001324 0.001500
0.000000 0.002500
0.000000 0.002000
0.000000 0.002300
0.000174 0.003000
0.001449 0.001000
0.000003 0.001800
0.000079 0.001800
0.010815 0.001300
0.000091 0.003800
0.000199 0.006400
0.000000 0.003800
0.009074 0.000000
0.027072 0.000000
0.023901 0.002500
0.000075 0.003000
0.000000 0.002800
0.024992 0.002500
0.000860 0.001000
0.026814 0.000800
0.000465 0.003000
0.038611 0.000000
0.056559 0.000000
0.029932 0.000800
0.029207 0.000300
0.017917 0.000000
0.000195 0.006400
0.000000 0.003600
0.001045 0.003000
0.000526 0.000800
0.009208 0.000000
0.007775 0.002500
0.000000 0.002800
0.031323 0.001500
0.000000 0.003300
0.000000 0.004100
0.000000 0.004300
0.000056 0.002500
0.021914 0.000300
0.001873 0.000500
0.000168 0.000800
0.001677 0.001500
0.000075 0.003600
0.001891 0.003000
0.022246 0.002300
0.006962 0.002800
0.000000 0.002500
0.000075 0.003300
0.000000 0.005300
0.000000 0.003300
0.000000 0.003800
0.000003 0.002500
0.000000 0.005600
0.000000 0.004800
0.000000 0.004300
0.010038 0.001300
0.002638 0.003300
0.000075 0.004300
0.000000 0.005300
0.000000 0.004300
0.006609 0.004800
0.000075 0.006600
0.000000 0.004800
0.000000 0.004600
0.008536 0.005600
0.022472 0.004600
0.005345 0.001000
0.003551 0.004600
0.005280 0.002800
0.010587 0.002000
0.002312 0.001800
0.000373 0.006100
0.001075 0.005100
0.001025 0.003300
0.001992 0.003800
0.047096 0.001800
0.000075 0.005100
0.000000 0.004800
0.000000 0.005600
0.040762 0.004100
0.051295 0.002000
0.001563 0.001800
0.000000 0.004800
0.000000 0.005300
0.000000 0.006400
0.000192 0.007600
0.000631 0.002300
0.000000 0.007600
0.000000 0.007100
0.000000 0.007600
0.000000 0.005100
0.000000 0.006400
0.000006 0.004800
0.000280 0.006900
0.001045 0.005100
0.019559 0.003600
0.000549 0.004600
0.000075 0.006900
0.000056 0.004100
0.000575 0.005300
0.004814 0.004600
0.022679 0.004300
0.018477 0.003300
0.003336 0.002300
0.000000 0.009400
0.000000 0.006400
0.000000 0.005100
0.000000 0.006600
0.003014 0.006400
0.000000 0.007400
0.000000 0.008400
0.000172 0.007100
0.000199 0.008400
0.000000 0.007600
0.003214 0.006900
0.000000 0.008900
0.000000 0.008900
0.000000 0.010700
0.000000 0.009100
0.000000 0.011400
0.000000 0.010200
0.000000 0.010900
0.000000 0.010900
0.000000 0.008900
0.000000 0.008400
0.000000 0.010200
0.000000 0.008100
0.015052 0.002000
0.024529 0.002300
0.011074 0.004100
0.050264 0.001000
0.012043 0.000500
0.010589 0.001300
0.000111 0.009900
0.000133 0.004600
0.000000 0.008400
0.000000 0.006900
0.000000 0.006100
0.000000 0.007600
0.011749 0.008400
0.011739 0.003000
0.001545 0.006900
0.001329 0.006100
0.006087 0.008600
0.007137 0.001300
0.001153 0.005800
0.005176 0.007100
0.000000 0.006400
0.000000 0.006100
0.008399 0.007100
0.003154 0.005100
0.000000 0.007400
0.000258 0.007100
0.000100 0.008400
0.000101 0.006400
0.002498 0.007600
0.000042 0.008400
0.017122 0.005300
0.000272 0.004100
0.000754 0.008900
0.007481 0.008600
0.000925 0.006100
0.000000 0.006100
0.021216 0.006900
0.008923 0.005800
0.012789 0.003800
0.000000 0.002800
0.000000 0.006900
0.000000 0.008400
0.011639 0.006600
0.013784 0.005100
0.009632 0.007600
0.001863 0.007600
0.000043 0.008100
0.004230 0.006900
0.005367 0.002500
0.000000 0.008100
0.000000 0.008100
0.000000 0.005100
0.000056 0.006900
0.000187 0.009100
0.000000 0.007600
0.000227 0.007100
0.000000 0.006900
0.002284 0.000000
0.009012 0.004800
0.001309 0.005300
0.001545 0.002500
0.003808 0.005600
0.000160 0.006600
0.000080 0.008100
0.003783 0.007400
0.000000 0.007600
0.000561 0.006600
0.000000 0.007400
0.001139 0.006400
0.019159 0.006600
0.000268 0.006600
0.000000 0.007100
0.000000 0.007600
0.000000 0.007900
0.002164 0.006600
0.014359 0.005300
0.003784 0.003800
0.004876 0.006900
0.006757 0.007600
0.006151 0.006100
0.000240 0.004600
0.009683 0.003800
0.010724 0.004100
0.001794 0.000300
0.000000 0.006400
0.000000 0.005600
0.000000 0.007600
0.000000 0.007100
0.000000 0.006900
0.000028 0.006400
0.007914 0.006400
0.000000 0.008400
0.000000 0.006900
0.000000 0.007600
0.000000 0.008400
0.000000 0.007600
0.000000 0.006900
0.000003 0.006600
0.000000 0.006100
0.003235 0.007600
0.001878 0.004800
0.003465 0.004100
0.000000 0.004800
0.000000 0.007600
0.000000 0.006100
0.000000 0.005100
0.000000 0.005300
0.000000 0.005300
0.000000 0.005300
0.000000 0.006100
0.000000 0.005600
0.000000 0.006900
0.000017 0.006600
0.002050 0.005600
0.000273 0.006400
0.002023 0.003000
0.000000 0.005600
0.000099 0.005600
0.001288 0.005300
0.000072 0.007100
0.000000 0.006400
0.000000 0.007600
0.001600 0.001500
0.000622 0.002500
0.000818 0.002800
0.004064 0.002500
0.000000 0.005100
0.000000 0.003800
0.000000 0.004300
0.015056 0.004800
0.012656 0.000800
0.000019 0.003800
0.009332 0.002000
0.001560 0.003800
0.000000 0.003300
0.000000 0.002300
0.035551 0.002000
0.000019 0.001000
0.005213 0.001000
0.007807 0.005600
0.000000 0.003000
0.007267 0.002800
0.010009 0.001300
0.027596 0.001500
0.000007 0.003600
0.000000 0.002800
0.006913 0.001500
0.077309 0.000000
0.009574 0.004300
0.000017 0.001300
0.000000 0.003000
0.000000 0.002000
0.000000 0.001300
0.000006 0.001000
0.000000 0.002800
0.007051 0.001300
0.000000 0.002500
0.000000 0.001800
0.000000 0.001500
0.007152 0.002000
0.001127 0.000800
0.000000 0.003300
0.010624 0.000500
0.001000 0.000500
0.000003 0.001800
0.001073 0.001000
0.000029 0.001500
0.000000 0.002000
0.000000 0.001800
0.000000 0.002000
0.006428 0.002000
0.033890 0.001800
0.000000 0.001500
0.000000 0.001800
0.005509 0.001000
0.002515 0.001800
0.000032 0.001500
0.000000 0.002500
0.028930 0.002000
0.000152 0.005800
0.000000 0.003800
0.000000 0.001000
0.000000 0.004300
0.000000 0.002000
0.000000 0.000800
0.000000 0.002500
0.002043 0.002500
0.010591 0.000000
0.004136 0.000000
0.000000 0.001500
0.012572 0.001300
0.021272 0.000800
0.000120 0.002800
0.000904 0.001300
0.017534 0.001000
0.001945 0.000300
0.000000 0.000000
0.000000 0.003300
0.000000 0.001000
0.000082 0.001300
0.033790 0.000000
0.006633 0.000000
0.000000 0.002300
0.000306 0.001500
0.000000 0.001500
0.000000 0.000800
0.009584 0.000300
0.008023 0.000500
0.000000 0.005100
0.000000 0.003300
0.000003 0.002000
0.041201 0.001300
0.018388 0.001300
0.000236 0.001000
0.000000 0.001300
0.002883 0.002500
0.000157 0.002500
0.000000 0.002500
0.000000 0.002500
0.002656 0.001000
0.044100 0.019800
0.003381 0.002300
0.018278 0.000000
0.006330 0.000300
0.001609 0.001500
0.000075 0.003800
0.000025 0.002500
0.014711 0.000000
0.000000 0.003300
0.000000 0.002300
0.000000 0.001500
0.000000 0.001300
0.026948 0.000500
0.012318 0.000800
0.000124 0.002000
0.002850 0.001800
0.000065 0.001800
0.000000 0.001800
0.000000 0.001500
0.000000 0.001800
0.004441 0.000000
0.000091 0.002300
0.001891 0.004300
0.000000 0.003800
0.007551 0.001000
0.063047 0.000000
0.066987 0.000000
0.000728 0.000000
0.007405 0.000000
0.004590 0.000000
0.076715 0.000000
0.007210 0.000300
0.034100 0.001300
0.004679 0.003300
0.000000 0.003300
0.000000 0.002000
0.000003 0.000500
0.000557 0.001800
0.019214 0.001500
0.000586 0.000000
0.013787 0.001300
0.000000 0.002800
0.000000 0.001500
0.000919 0.001800
0.032733 0.001300
0.000019 0.001000
0.000417 0.002800
0.000000 0.003800
0.000320 0.001500
0.000000 0.004600
0.000000 0.002300
0.007953 0.000500
0.012298 0.000500
0.004583 0.001000
0.012102 0.000500
0.000000 0.003800
0.000000 0.004300
0.000000 0.002800
0.003708 0.002300
0.002428 0.001300
0.000993 0.003800
0.003413 0.001300
0.000108 0.001000
0.003612 0.001000
0.000754 0.002300
0.012129 0.001800
0.000694 0.001500
0.003956 0.000500
0.000127 0.003300
0.000564 0.005100
0.001020 0.006400
0.009075 0.001800
0.039114 0.000300
0.044625 0.002000
0.000003 0.004300
0.000000 0.002800
0.000019 0.005100
0.000000 0.005600
0.000028 0.008100
0.000248 0.004800
0.005919 0.003300
0.000032 0.003000
0.000000 0.004300
0.000000 0.005300
0.000000 0.005600
0.000000 0.005600
0.000000 0.006400
0.000622 0.005600
0.001538 0.005800
0.000000 0.012200
0.000000 0.006900
0.000000 0.005300
0.067491 0.000800
0.000072 0.006600
0.000000 0.005800
0.000000 0.007400
0.000000 0.005100
0.005475 0.005800
0.000036 0.007100
0.025496 0.002000
0.001160 0.003300
0.000000 0.009700
0.009343 0.004600
0.028791 0.000800
0.000120 0.005800
0.011083 0.005100
0.000093 0.006400
0.000000 0.006900
0.000000 0.005300
0.028798 0.002800
0.000003 0.003300
0.000000 0.007600
0.000000 0.005100
0.000000 0.007600
0.020811 0.010700
0.011442 0.007900
0.000220 0.006100
0.000000 0.006400
0.008345 0.000500
0.000000 0.004800
0.000000 0.007400
0.000000 0.006900
0.000274 0.002300
0.000000 0.003300
0.000000 0.006100
0.000000 0.005100
0.000000 0.006400
0.019562 0.008100
0.040496 0.002300
0.014367 0.004300
0.013042 0.003300
0.000194 0.002500
0.010777 0.003000
0.000000 0.004800
0.004194 0.006100
0.014465 0.005300
0.003515 0.002300
0.004618 0.001000
0.000849 0.004800
0.000005 0.003000
0.000000 0.008400
0.000003 0.003000
0.000000 0.006900
0.000000 0.008100
0.000000 0.007600
0.013554 0.008100
0.001326 0.005800
0.000056 0.006400
0.001338 0.007600
0.001295 0.003300
0.017674 0.008100
0.007910 0.003600
0.000196 0.009100
0.000924 0.004100
0.000075 0.004600
0.002098 0.003800
0.001775 0.005300
0.000075 0.005300
0.001021 0.005600
0.000000 0.005300
0.001541 0.006400
0.000000 0.007100
0.008764 0.006900
0.010070 0.005800
0.012964 0.003800
0.010394 0.004300
0.004593 0.007400
0.003812 0.005100
0.002354 0.005100
0.002028 0.005800
0.000000 0.010700
0.000446 0.005800
0.000280 0.006400
0.001015 0.007600
0.000000 0.007400
0.000041 0.007600
0.000000 0.008600
0.004690 0.003000
0.001353 0.002500
0.023335 0.004600
0.027036 0.005300
0.002598 0.007600
0.000120 0.007100
0.000000 0.008100
0.000000 0.007600
0.000000 0.008600
0.000490 0.008400
0.000000 0.007100
0.002093 0.008100
0.005063 0.007100
0.000415 0.007600
0.000034 0.008400
0.002903 0.004800
0.006421 0.007100
0.000281 0.007600
0.004354 0.006400
0.005416 0.006400
0.005231 0.007600
0.000144 0.008600
0.003044 0.008900
0.006635 0.006600
0.006273 0.005100
0.013437 0.007400
0.000003 0.007600
0.001906 0.008100
0.016268 0.004100
0.001830 0.006100
0.000631 0.006900
0.021830 0.007100
0.004765 0.004600
0.001813 0.007100
0.012126 0.006900
0.006651 0.004300
0.000217 0.005800
0.000240 0.007400
0.001477 0.006600
0.025739 0.005300
0.007359 0.004600
0.000287 0.005600
0.000141 0.004800
0.000000 0.007100
0.001675 0.005600
0.035299 0.006600
0.005924 0.002000
0.000692 0.004600
0.001373 0.004800
0.001930 0.002300
0.003175 0.001800
0.001293 0.003600
0.005514 0.005300
0.004883 0.006900
0.000362 0.006400
0.033346 0.005800
0.002139 0.005300
0.000802 0.004800
0.000000 0.007400
0.000000 0.007600
0.000306 0.006400
0.000000 0.007600
0.000000 0.007400
0.000000 0.006100
0.000000 0.004600
0.000093 0.003000
0.000902 0.003800
0.001237 0.005100
0.024864 0.003600
0.001776 0.002500
0.000437 0.004600
0.000000 0.003800
0.027674 0.005300
0.047844 0.000500
0.000072 0.004600
0.000000 0.004300
0.000000 0.004800
0.000000 0.004800
0.000000 0.003300
0.001339 0.003600
0.031908 0.000000
0.007850 0.000800
0.000072 0.001300
0.003722 0.001300
0.003242 0.000300
0.010692 0.003600
0.000000 0.003300
0.000000 0.003800
0.000000 0.003300
0.000000 0.003600
0.000000 0.003000
0.000000 0.003800
0.000000 0.003300
0.000000 0.003300
0.000000 0.003600
0.016726 0.001300
0.143651 0.000000
0.018503 0.000800
0.000453 0.002300
0.000000 0.003600
0.000000 0.004600
0.000075 0.003600
0.000072 0.001500
0.000000 0.003300
0.000000 0.002500
0.000000 0.002500
0.000000 0.003000
0.000000 0.003300
0.000008 0.000000
0.000076 0.003800
0.020178 0.002800
0.001771 0.002500
0.000195 0.000800
0.004751 0.001800
0.081690 0.000800
0.003908 0.003300
0.000000 0.005600
0.001526 0.002300
0.000000 0.005800
0.000000 0.002800
0.000000 0.002000
0.000000 0.002500
0.000000 0.001300
0.000000 0.003000
0.000000 0.001300
0.000146 0.002500
0.000240 0.002300
0.015807 0.000000
0.022283 0.001800
0.008536 0.002000
0.000000 0.004600
0.000000 0.002300
0.000135 0.002000
0.000000 0.002300
0.000000 0.003000
0.000000 0.004100
0.000000 0.001500
0.000075 0.001800
0.000000 0.002000
0.000000 0.001300
0.000000 0.002800
0.000000 0.001300
0.029823 0.000800
0.000058 0.001500
0.001925 0.002500
0.000000 0.002300
0.033722 0.000000
0.000017 0.003800
0.000000 0.001800
0.000000 0.001500
0.000000 0.001300
0.017273 0.001300
0.000000 0.001500
0.000000 0.001000
0.000000 0.001800
0.000000 0.001500
0.000000 0.002300
0.000000 0.001500
0.000000 0.001300
0.007926 0.001300
0.038221 0.001800
0.000144 0.000300
0.003309 0.000000
0.003993 0.000000
0.000000 0.000000
0.000000 0.000000
0.002936 0.000800
0.000009 0.000000
0.000000 0.000000
0.000000 0.003600
0.011773 0.000000
0.027531 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.000000
0.000000 0.001000
0.000000 0.001800
0.000246 0.001300
